Entity identifier,Entity names,nacionalidade,participação,idno-evento
ent_mariadoloresandreo,María Dolores Andreo,Espanha (Nacionalidade),"(ev_1175)  Representação Nacional 
 > Espanha  (Eventos➔08 Bienal de São Paulo➔Sala Geral )",ev_1175
ent_mariadroc,Maria Droc,Espanha (Nacionalidade),"(ev_1127)  Representação Nacional 
 > Espanha  (Eventos➔07 Bienal de São Paulo➔Sala Geral )",ev_1127
ent_mariaduschenes,Maria Duschenes,Hungria (Nacionalidade),"(ev_1722)  Selecionado 
   (Eventos➔21 Bienal de São Paulo➔Dança )",ev_1722
ent_mariaelviramassi,Maria Elvira Massi,Brasil (Nacionalidade),"(ev_1469)  Selecionado 
  ",ev_1469
ent_mariaelvirapereira,Maria Elvira Pereira Leite,Portugal (Nacionalidade),"(ev_1175)  Representação Nacional 
 > Portugal  (Eventos➔08 Bienal de São Paulo➔Sala Geral )",ev_1175
ent_mariaesomoza,Maria E. Somoza,Porto Rico (Nacionalidade),"(ev_1649)  Representação Nacional 
 > Porto Rico  (Eventos➔20 Bienal de São Paulo➔Exposição Internacional )",ev_1649; ev_1476
ent_mariaestherball,María Esther Ballivián,Bolívia (Nacionalidade),"(ev_0935)  Representação Nacional 
 > Bolívia  (Eventos➔01 Bienal de São Paulo➔Seção Geral ); (ev_0954)  Representação Nacional 
 > Bolívia  (Eventos➔02 Bienal de São Paulo➔Sala Geral )",ev_0954; ev_0935
ent_mariafernandaca,María Fernanda Cardoso,Colômbia (Nacionalidade),"(ev_1749)  Representação Nacional 
 > Colômbia ",ev_1749
ent_mariaferrerogussago,Maria Ferrero Gussago,Itália (Nacionalidade),"(ev_1522)  Convidado 
   (Eventos➔16 Bienal de São Paulo➔Núcleo I )",ev_1522
ent_mariafreire,Maria Freire,Uruguai (Nacionalidade),"(ev_0954)  Representação Nacional 
 > Uruguai  (Eventos➔02 Bienal de São Paulo➔Sala Geral ); (ev_0983)  Representação Nacional 
 > Uruguai  (Eventos➔03 Bienal de São Paulo➔Sala Geral ); (ev_0997)  Representação Nacional 
 > Uruguai  (Eventos➔04 Bienal de São Paulo➔Sala Geral )",ev_0954; ev_0983; ev_0997; ev_0997
ent_mariafuentealba,Maria Fuentealba,Chile (Nacionalidade),"(ev_0935)  Representação Nacional 
 > Chile  (Eventos➔01 Bienal de São Paulo➔Seção Geral ); (ev_0983)  Representação Nacional 
 > Chile  (Eventos➔03 Bienal de São Paulo➔Sala Geral )",ev_0935; ev_0983
ent_mariagalindo,María Galindo,Bolívia (Nacionalidade),"(ev_2177)  Convidado 
  ",ev_2177
ent_mariagraham,Maria Graham,Brasil (Nacionalidade),"(ev_1645)  Selecionado 
  ",ev_1645
ent_mariaguilhermina,Maria Guilhermina,Brasil (Nacionalidade),"(ev_1022)  Selecionado 
   (Eventos➔05 Bienal de São Paulo➔Sala Geral ); (ev_0725)  Selecionado 
  ; (ev_1438)  Convidado 
   (Eventos➔13 Bienal de São Paulo➔Sala Especial: Brasília )",ev_1022; ev_0725; ev_1438
ent_mariahelenaandres,Maria Helena Andrés,Brasil (Nacionalidade),"(ev_0935)  Selecionado 
   (Eventos➔01 Bienal de São Paulo➔Seção Geral ); (ev_0954)  Selecionado 
   (Eventos➔02 Bienal de São Paulo➔Sala Geral ); (ev_0983)  Selecionado 
   (Eventos➔03 Bienal de São Paulo➔Sala Geral ); (ev_1022)  Selecionado 
   (Eventos➔05 Bienal de São Paulo➔Sala Geral ); (ev_1052)  Isento de Júri 
  ; (ev_1127)  Selecionado 
   (Eventos➔07 Bienal de São Paulo➔Sala Geral ); (ev_1226)  Selecionado 
   (Eventos➔09 Bienal de São Paulo➔Sala Geral ); (ev_1387)  Selecionado 
   (Eventos➔12 Bienal de São Paulo➔Sala Especial: Arte Construída ); (ev_1649)  Convidado 
   (Eventos➔20 Bienal de São Paulo➔Sala Especial Nacional➔Abstração, ""Efeito Bienal"", 1954-1963 ); (ev_1746)  Selecionado 
  ; (ev_1311)  Selecionado 
  ",ev_0954; ev_0935; ev_0983; ev_1022; ev_1052; ev_1127; ev_1226; ev_1387; ev_1649; ev_1746; ev_1311
ent_mariahelenachartuni,Maria Helena Chartuni,Brasil (Nacionalidade),"(ev_1127)  Selecionado 
   (Eventos➔07 Bienal de São Paulo➔Sala Geral ); (ev_1500)  Selecionado 
  ",ev_1127; ev_1500
ent_mariahelenafern,Maria Helena Fernandes,Brasil (Nacionalidade),"(ev_1500)  Selecionado 
  ",ev_1500
ent_mariahelenamottapa,Maria Helena Motta Paes,Brasil (Nacionalidade),"(ev_1127)  Selecionado 
   (Eventos➔07 Bienal de São Paulo➔Sala Geral ); (ev_1226)  Selecionado 
   (Eventos➔09 Bienal de São Paulo➔Sala Geral ); (ev_1311)  Selecionado 
  ",ev_1127; ev_1226; ev_1311
ent_mariahelenaspector,María Helena Spector,Peru (Nacionalidade),"(ev_1749)  Representação Nacional 
 > Peru ",ev_1749
ent_mariahelenasponchi,Maria Helena Sponchiado,,"(ev_1311)  Selecionado 
  ",ev_1311
ent_mariaireneribeiro,Maria Irene Ribeiro,Brasil (Nacionalidade),"(ev_1522)  Convidado 
   (Eventos➔16 Bienal de São Paulo➔Núcleo I ); (ev_1746)  Selecionado 
  ",ev_1522; ev_1746
ent_mariairenevilar,Maria Irene Vilar,Portugal (Nacionalidade),"(ev_1226)  Representação Nacional 
 > Portugal  (Eventos➔09 Bienal de São Paulo➔Sala Geral )",ev_1226
ent_mariaivonebergamini,Maria Ivone Bergamini,Brasil (Nacionalidade),"(ev_1387)  Selecionado 
  ",ev_1387
ent_mariajarema,Maria Jarema,Polônia (Nacionalidade),"(ev_1052)  Representação Nacional 
 > Polônia  (Eventos➔06 Bienal de São Paulo➔Sala Especial: Maria Jarema )",ev_1052
ent_mariajosepalo,Maria José Palo,Brasil (Nacionalidade),"(ev_1554)  Convidado 
   (Eventos➔17 Bienal de São Paulo➔Núcleo I )",ev_1554
ent_mariakahonen,Maria Kahonen,Finlândia (Nacionalidade),"(ev_1226)  Representação Nacional 
 > Finlândia  (Eventos➔09 Bienal de São Paulo➔Sala Geral )",ev_1226
ent_mariakokkinou,Maria Kokkinou,Grécia (Nacionalidade),"(ev_1578)  Representação Nacional 
 > Grécia  (Eventos➔18 Bienal de São Paulo➔Núcleo I )",ev_1578
ent_marialaet,Maria Laet,Brasil (Nacionalidade),"(ev_10278)  Convidado 
  ",ev_10278
ent_marialai,Maria Lai,Itália (Nacionalidade),"(ev_1522)  Convidado 
   (Eventos➔16 Bienal de São Paulo➔Núcleo I )",ev_1522
ent_marialauraradsp,Maria Laura Radspiller,Brasil (Nacionalidade),"(ev_1022)  Selecionado 
   (Eventos➔05 Bienal de São Paulo➔Sala Geral ); (ev_1127)  Selecionado 
   (Eventos➔07 Bienal de São Paulo➔Sala Geral )",ev_1022; ev_1127
ent_marialaurasamartin,Maria Laura San Martin,Argentina (Nacionalidade),"(ev_0997)  Representação Nacional 
 > Argentina  (Eventos➔04 Bienal de São Paulo➔Sala Geral )",ev_0997
ent_marialeontina,Maria Leontina,Brasil (Nacionalidade),"(ev_0935)  Selecionado 
   (Eventos➔01 Bienal de São Paulo➔Seção Geral ); (ev_0983)  Selecionado 
   (Eventos➔03 Bienal de São Paulo➔Sala Geral ); (ev_0997)  Selecionado 
   (Eventos➔04 Bienal de São Paulo➔Sala Geral ); (ev_1022)  Selecionado 
   (Eventos➔05 Bienal de São Paulo➔Sala Geral ); (ev_1052)  Isento de Júri 
  ; (ev_1127)  Selecionado 
   (Eventos➔07 Bienal de São Paulo➔Sala Geral ); (ev_1226)  Selecionado 
   (Eventos➔09 Bienal de São Paulo➔Sala Geral ); (ev_1512)  Homenageado 
   (Eventos➔15 Bienal de São Paulo➔Sala Especial: Premiados em Edições Anteriores ); (ev_1645)  Selecionado 
  ; (ev_1649)  Homenageado 
   (Eventos➔20 Bienal de São Paulo➔Sala Especial Nacional➔Abstração, ""Efeito Bienal"", 1954-1963 ); (ev_1746)  Selecionado 
  ; (ev_2252)  Convidado 
  ",ev_0935; ev_0983; ev_0997; ev_1022; ev_1052; ev_1127; ev_1226; ev_1512; ev_1645; ev_1649; ev_1746; ev_0935; ev_0983; ev_1127; ev_2252
ent_marialidiamagliani,Maria Lídia Magliani,Brasil (Nacionalidade),"(ev_1578)  Homenageado 
   (Eventos➔18 Bienal de São Paulo➔Exposições Especiais➔Expressionismo no Brasil - Heranças e Afinidades )",ev_1578
ent_marialikarz,Maria Likarz,Áustria (Nacionalidade),"(ev_1578)  Representação Nacional 
 > Áustria  (Eventos➔18 Bienal de São Paulo➔Núcleo II )",ev_1578
ent_marialuciapacheco,Maria Lucia Pacheco,Brasil (Nacionalidade),"(ev_0725)  Selecionado 
  ",ev_0725
ent_marialuisacampos,Maria Luisa Campos,Brasil (Nacionalidade),"(ev_1500)  Selecionado 
  ",ev_1500
ent_marialuisapacheco,María Luisa Pacheco,Bolívia (Nacionalidade),"(ev_0935)  Representação Nacional 
 > Bolívia  (Eventos➔01 Bienal de São Paulo➔Seção Geral ); (ev_0954)  Representação Nacional 
 > Bolívia  (Eventos➔02 Bienal de São Paulo➔Sala Geral ); (ev_0983)  Representação Nacional 
 > Bolívia  (Eventos➔03 Bienal de São Paulo➔Sala Geral ); (ev_1022)  Representação Nacional 
 > Bolívia  (Eventos➔05 Bienal de São Paulo➔Sala Geral ); (ev_1052)  Representação Nacional 
 > Bolívia ",ev_0954; ev_0935; ev_0983; ev_1022; ev_1052; ev_1022
ent_marialuisasenoret,Maria Luisa Señoret,Chile (Nacionalidade),"(ev_0954)  Representação Nacional 
 > Chile  (Eventos➔02 Bienal de São Paulo➔Sala Geral )",ev_0954
ent_marialuizaalvarez,María Luiza Alvarez,Chile (Nacionalidade),"(ev_1387)  Representação Nacional 
 > Chile ",ev_1387
ent_marialuizabeer,Maria Luiza Beer,Brasil (Nacionalidade),"(ev_1469)  Inscrição Espontânea 
  ",ev_1469
ent_marialuizacenteno,Maria Luiza Centeño,Brasil (Nacionalidade),"(ev_1413)  Selecionado 
  ; (ev_1469)   
  ",ev_1413; ev_1469
ent_marialuizafavero,Maria Luiza Favero,Brasil (Nacionalidade),"(ev_0725)  Convidado 
  ; (ev_1311)  Selecionado 
  ",ev_0725; ev_1311
ent_marialuizaleal,Maria Luiza Leal,Brasil (Nacionalidade),"(ev_1522)  Convidado 
   (Eventos➔16 Bienal de São Paulo➔Núcleo I )",ev_1522
ent_marialuizaleao,Maria Luiza Leão,Brasil (Nacionalidade),"(ev_1052)  Selecionado 
  ; (ev_1311)  Selecionado 
  ",ev_1052; ev_1311
ent_marialuizasilvagi,Maria Luiza Silva Giannini,Brasil (Nacionalidade),"(ev_0725)  Selecionado 
  ",ev_0725
ent_marialuizlacerda,Maria Luiz Lacerda,Brasil (Nacionalidade),"(ev_1259)  Selecionado 
  ",ev_1259
ent_marialusitano,Maria Lusitano,Portugal (Nacionalidade),"(ev_2230)  Convidado 
   (Eventos➔29 Bienal de São Paulo➔Terreiro: Dito, Não Dito, Interdito )",ev_2230
ent_mariamadalenacabral,Maria Madalena Cabral,Portugal (Nacionalidade),"(ev_0935)  Representação Nacional 
 > Portugal  (Eventos➔01 Bienal de São Paulo➔Seção Geral )",ev_0935
ent_mariamanhattan,Maria Manhattan,Estados Unidos (Nacionalidade),"(ev_1554)  Representação Nacional 
 > Estados Unidos  (Eventos➔17 Bienal de São Paulo➔Núcleo I )",ev_1554
ent_mariamarthecyprien,Maria Marthe Cyprien,Haiti (Nacionalidade),"(ev_1322)  Representação Nacional 
 > Haiti ",ev_1322
ent_mariamartins,Maria Martins,Brasil (Nacionalidade),"(ev_0935)  Convidado 
   (Eventos➔01 Bienal de São Paulo➔Sala Especial: Maria Martins ); (ev_0954)  Selecionado 
   (Eventos➔02 Bienal de São Paulo➔Sala Geral ); (ev_0983)  Selecionado 
   (Eventos➔03 Bienal de São Paulo➔Sala Geral ); (ev_1175)  Hors Concours 
   (Eventos➔08 Bienal de São Paulo➔Sala Especial: Surrealismo e Arte Fantástica ); (ev_1387)  Homenageado 
   (Eventos➔12 Bienal de São Paulo➔Sala dos Premiados ); (ev_1512)  Homenageado 
   (Eventos➔15 Bienal de São Paulo➔Sala Especial: Premiados em Edições Anteriores ); (ev_1645)  Selecionado 
  ; (ev_1628)  Homenageado 
   (Eventos➔19 Bienal de São Paulo➔Exposições Especiais➔Imaginários Singulares ); (ev_1746)  Selecionado 
  ; (ev_1877)  Homenageado 
   (Eventos➔24 Bienal de São Paulo➔Núcleo Histórico: Antropofagia e Histórias de Canibalismo ); (ev_2026)   
  ; (ev_2252)  Convidado 
  ",ev_1322; ev_1322; ev_0997; ev_0954; ev_0935; ev_0983; ev_1175; ev_1387; ev_1512; ev_1645; ev_1628; ev_1746; ev_1877; ev_2026; ev_0954; ev_0983; ev_2252; ev_162945
ent_mariamdemoura,Maria M. de Moura,Brasil (Nacionalidade),"(ev_1469)   
  ",ev_1469
ent_mariamohor,Maria Mohor,Chile (Nacionalidade),"(ev_1387)  Representação Nacional 
 > Chile ",ev_1387
ent_marianabunimov,Mariana Bunimov,Venezuela (Nacionalidade),"(ev_1722)  Representação Nacional 
 > Venezuela  (Eventos➔21 Bienal de São Paulo➔Projetos Individuais )",ev_1722
ent_marianacastilldeball,Mariana Castillo Deball,México (Nacionalidade),"(ev_32biendes)  Convidado 
  ",ev_32biendes
ent_marianareif,Mariana Reif,Brasil (Nacionalidade),"(ev_1226)  Selecionado 
   (Eventos➔09 Bienal de São Paulo➔Sala Geral ); (ev_0725)  Selecionado 
  ; (ev_1311)  Selecionado 
  ",ev_1226; ev_0725; ev_1311
ent_marianayampolsky,Mariana Yampolsky,México (Nacionalidade),"(ev_0954)  Representação Nacional 
 > México  (Eventos➔02 Bienal de São Paulo➔Sala Geral )",ev_0954
ent_mariandalescott,Marian Dale Scott,Canadá (Nacionalidade),"(ev_0935)  Representação Nacional 
 > Canadá  (Eventos➔01 Bienal de São Paulo➔Seção Geral ); (ev_0954)  Representação Nacional 
 > Canadá  (Eventos➔02 Bienal de São Paulo➔Sala Geral )",ev_0954; ev_0935
ent_marianedkova,Maria Nedkova,Bulgária (Nacionalidade),"(ev_1052)  Representação Nacional 
 > Bulgária ",ev_1052
ent_marianelajimenezr,Marianela Jimenez R.,República Dominicana (Nacionalidade),"(ev_0954)  Representação Nacional 
 > República Dominicana  (Eventos➔02 Bienal de São Paulo➔Sala Geral ); (ev_0997)  Representação Nacional 
 > República Dominicana  (Eventos➔04 Bienal de São Paulo➔Sala Geral )",ev_0954; ev_0997
ent_marianfikus,Marian Fikus,Polônia (Nacionalidade),"(ev_1127)  Representação Nacional 
 > Polônia ",ev_1127
ent_marianmalina,Marian Malina,Polônia (Nacionalidade),"(ev_1127)  Representação Nacional 
 > Polônia  (Eventos➔07 Bienal de São Paulo➔Sala Geral )",ev_1127
ent_marianmurman,Marian Murman,Polônia (Nacionalidade),"(ev_1226)  Representação Nacional 
 > Polônia ",ev_1226
ent_mariannaxenaki-psima,Marianna Xenaki-Psimara,Grécia (Nacionalidade),"(ev_1259)  Representação Nacional 
 > Grécia ",ev_1259
ent_marianneheske,Marianne Heske,Noruega (Nacionalidade),"(ev_1796)  Representação Nacional 
 > Noruega  (Eventos➔23 Bienal de São Paulo➔Sala Geral )",ev_1796
ent_marianneoverbeck,Marianne Overbeck,Alemanha (Nacionalidade),"(ev_0954)  Selecionado 
   (Eventos➔02 Bienal de São Paulo➔Sala Geral )",ev_0954
ent_marianneperetti,Marianne Peretti,Brasil (Nacionalidade),"(ev_1022)  Selecionado 
   (Eventos➔05 Bienal de São Paulo➔Sala Geral )",ev_1022
ent_mariannitaluzzati,Mariannita Luzzati,Brasil (Nacionalidade),"(ev_1649)  Convidado 
   (Eventos➔20 Bienal de São Paulo➔Evento Especial➔Atelier Aberto ); (ev_1749)  Convidado 
  ",ev_1649; ev_1749
ent_marianoeckert,Mariano Eckert,República Dominicana (Nacionalidade),"(ev_0997)  Representação Nacional 
 > República Dominicana  (Eventos➔04 Bienal de São Paulo➔Sala Geral )",ev_0997
ent_marianoeliafierro,Maria Noelia Fierro,Uruguai (Nacionalidade),"(ev_0983)  Representação Nacional 
 > Uruguai  (Eventos➔03 Bienal de São Paulo➔Sala Geral ); (ev_0997)  Representação Nacional 
 > Uruguai  (Eventos➔04 Bienal de São Paulo➔Sala Geral )",ev_0983; ev_0997
ent_marianorodriguez,Mariano Rodriguez,Cuba (Nacionalidade),"(ev_1022)  Representação Nacional 
 > Cuba  (Eventos➔05 Bienal de São Paulo➔Sala Geral ); (ev_1052)  Representação Nacional 
 > Cuba ; (ev_1127)  Representação Nacional 
 > Cuba  (Eventos➔07 Bienal de São Paulo➔Sala Geral )",ev_1022; ev_1052; ev_1127
ent_mariantoferncorr,Maria Antonia Fernández Corrales,Cuba (Nacionalidade),"(ev_1052)  Representação Nacional 
 > Cuba ",ev_1052
ent_mariapapadimitriou,Maria Papadimitriou,Grécia (Nacionalidade),"(ev_2033)  Representação Nacional 
 > Grécia ",ev_2033
ent_mariapininska-beres,Maria Pininska-Beres,Polônia (Nacionalidade),"(ev_1554)  Representação Nacional 
 > Polônia  (Eventos➔17 Bienal de São Paulo➔Núcleo I )",ev_1554
ent_mariaplachky,Maria Plachky,Áustria (Nacionalidade),"(ev_1127)  Representação Nacional 
 > Áustria  (Eventos➔07 Bienal de São Paulo➔Sala Especial: Tapeçarias da Áustria )",ev_1127
ent_mariapolo,Maria Polo,Brasil (Nacionalidade),"(ev_1127)  Selecionado 
   (Eventos➔07 Bienal de São Paulo➔Sala Geral ); (ev_1175)  Selecionado 
   (Eventos➔08 Bienal de São Paulo➔Sala Geral ); (ev_1226)  Selecionado 
   (Eventos➔09 Bienal de São Paulo➔Sala Geral ); (ev_1469)  Convidado 
  ",ev_1127; ev_1175; ev_1226; ev_1469
ent_mariarocchidejonqu,Maria Rocchi de Jonquieres,Argentina (Nacionalidade),"(ev_0997)  Representação Nacional 
 > Argentina  (Eventos➔04 Bienal de São Paulo➔Sala Geral )",ev_0997
ent_mariarosadeferrari,Maria Rosa de Ferrari,Uruguai (Nacionalidade),"(ev_0983)  Representação Nacional 
 > Uruguai  (Eventos➔03 Bienal de São Paulo➔Sala Geral )",ev_0983
ent_mariarosapividori,Maria Rosa Pividori,Itália (Nacionalidade),"(ev_1522)  Convidado 
   (Eventos➔16 Bienal de São Paulo➔Núcleo I )",ev_1522
ent_mariarositagouveia,Maria Rosita Gouveia,Brasil (Nacionalidade),"(ev_1500)  Selecionado 
  ",ev_1500
ent_mariasimon,María Simón,Argentina (Nacionalidade),"(ev_1438)  Representação Nacional 
 > Argentina ; (ev_1512)  Homenageado 
   (Eventos➔15 Bienal de São Paulo➔Sala Especial: Premiados em Edições Anteriores )",ev_1438; ev_1512; ev_1438
ent_mariateresaberrios,Maria Teresa Berrios,Bolívia (Nacionalidade),"(ev_1259)  Representação Nacional 
 > Bolívia ",ev_1259
ent_mariateresahincapie,María Teresa Hincapié,Armênia (Nacionalidade),"(ev_1796)  Convidado 
   (Eventos➔23 Bienal de São Paulo➔Universalis ); (ev_2177)  Convidado 
  ",ev_1796; ev_2177
ent_mariateresalouro,Maria Teresa Louro,Brasil (Nacionalidade),"(ev_1649)  Convidado 
   (Eventos➔20 Bienal de São Paulo➔Evento Especial➔Atelier Aberto )",ev_1649
ent_mariaterezapereira,Maria Tereza Pereira,Portugal (Nacionalidade),"(ev_1522)  Convidado 
   (Eventos➔16 Bienal de São Paulo➔Núcleo I )",ev_1522
ent_mariaterezinvelosoa,Maria Terezinha Veloso Apocalypse,Brasil (Nacionalidade),"(ev_1413)  Selecionado 
  ",ev_1413
ent_mariatheresaneg,Maria Theresa Negreiros,Colômbia (Nacionalidade),"(ev_1127)  Representação Nacional 
 > Colômbia  (Eventos➔07 Bienal de São Paulo➔Sala Geral )",ev_1127
ent_mariathereza,Maria Thereza,Brasil (Nacionalidade),"(ev_0725)  Selecionado 
  ",ev_0725
ent_mariatherezaalves,Maria Thereza Alves,Brasil (Nacionalidade),"(ev_2230)  Convidado 
   (Eventos➔29 Bienal de São Paulo➔Terreiro: O Outro, o Mesmo ); (ev_32biendes)  Convidado 
  ",ev_2230; ev_32biendes
ent_mariatomaselcirneli,Maria Tomaselli Cirne Lima,Brasil (Nacionalidade),"(ev_0725)  Selecionado 
  ; (ev_1387)  Selecionado 
  ; (ev_1469)  Inscrição Espontânea 
  ; (ev_1500)  Selecionado 
  ; (ev_1722)  Selecionado 
   (Eventos➔21 Bienal de São Paulo➔Projetos Individuais ); (ev_1311)  Selecionado 
  ",ev_0725; ev_1387; ev_1469; ev_1500; ev_1722; ev_1311
ent_mariavictoriapo,Maria Victoria Poetzcher,Brasil (Nacionalidade),"(ev_1226)  Selecionado 
   (Eventos➔09 Bienal de São Paulo➔Sala Geral ); (ev_0725)  Selecionado 
  ; (ev_1469)  Convidado 
  ",ev_1226; ev_0725; ev_1469
ent_mariazabala,Maria Zabala,Venezuela (Nacionalidade),"(ev_1127)  Representação Nacional 
 > Venezuela ; (ev_1387)  Representação Nacional 
 > Venezuela ",ev_1127; ev_1387
ent_mariclemdasilvduar,Maria Clementina da Silva Duarte,Brasil (Nacionalidade)Brasil (Nacionalidade),"(ev_1322)  Selecionado 
   (Eventos➔11 Bienal de São Paulo➔Exposição de Jóias Artísticas ); (ev_1387)  Convidado 
   (Eventos➔12 Bienal de São Paulo➔Exposição de Jóias Artísticas )",ev_1322; ev_1387
ent_maridocarmarandeca,Maria do Carmo Arantes de Carvalho,Brasil (Nacionalidade),"(ev_0725)  Selecionado 
  ",ev_0725
ent_marie-clairevaneau,Marie-Claire Vaneau,Brasil (Nacionalidade),"(ev_1127)  Selecionado 
  ; (ev_1175)  Selecionado 
  ",ev_1127; ev_1175; ev_1175
ent_marie-deniseday,Marie-Denise Day,Haiti (Nacionalidade),"(ev_1259)  Representação Nacional 
 > Haiti ; (ev_1322)  Representação Nacional 
 > Haiti ",ev_1259; ev_1322
ent_marie-josenadal-gard,Marie-José Nadal-Gardère,Haiti (Nacionalidade),"(ev_1226)  Representação Nacional 
 > Haiti  (Eventos➔09 Bienal de São Paulo➔Sala Geral )",ev_1226
ent_marie-laure,Marie-Laure,França (Nacionalidade),"(ev_1175)  Hors Concours 
   (Eventos➔08 Bienal de São Paulo➔Sala Especial: Surrealismo e Arte Fantástica )",ev_1175
ent_marie-theresepinto,Marie-Thérèse Pinto,França (Nacionalidade),"(ev_0935)  Representação Nacional 
 > França  (Eventos➔01 Bienal de São Paulo➔Seção Geral )",ev_0935
ent_mariebrych,Marie Brych,Brasil (Nacionalidade),"(ev_1226)  Selecionado 
   (Eventos➔09 Bienal de São Paulo➔Sala Geral )",ev_1226
ent_mariedyan,Marie Dyan,Canadá (Nacionalidade),"(ev_1578)  Representação Nacional 
 > Canadá  (Eventos➔18 Bienal de São Paulo➔Núcleo I )",ev_1578
ent_mariekholodnaya,Marie Kholodnaya,União Soviética (Nacionalidade),"(ev_1052)  Representação Nacional 
 > União Soviética ",ev_1052
ent_marielaurencin,Marie Laurencin,França (Nacionalidade),"(ev_0954)  Representação Nacional 
 > França  (Eventos➔02 Bienal de São Paulo➔Sala Especial: Cubismo )",ev_0954
